entry,at,order
"""TG @ BEZ-PN9GA9"" folds",2024-12-20T03:18:39.296Z,173466471929600
"The admin approved the player ""cat @ V6Jp-3WCAQ"" participation with a stack of 100.00.",2024-12-20T03:18:38.379Z,173466471837901
"The player ""cat @ V6Jp-3WCAQ"" requested a seat.",2024-12-20T03:18:38.379Z,173466471837900
"""Jh @ p1XQnbxYDk"" folds",2024-12-20T03:18:33.174Z,173466471317400
"""chunky @ OQ8vuSpHPx"" posts a big blind of 0.50",2024-12-20T03:18:29.108Z,173466470910819
"Dead Small Blind",2024-12-20T03:18:29.108Z,173466470910818
"""TG @ BEZ-PN9GA9"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910817
"""Jh @ p1XQnbxYDk"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910816
"""chunky @ OQ8vuSpHPx"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910815
"""OODI @ lnmh26WZ3M"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910814
"""Miggi @ Pd5DrQ2Fb3"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910813
"""yor @ BEjKY7LmxI"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910812
"""Joe @ rTUFmn5hWu"" posts an ante of 0.10",2024-12-20T03:18:29.108Z,173466470910811
"Player stacks: #1 ""Joe @ rTUFmn5hWu"" (180.01) | #2 ""yor @ BEjKY7LmxI"" (329.56) | #3 ""Miggi @ Pd5DrQ2Fb3"" (65.50) | #4 ""OODI @ lnmh26WZ3M"" (75.63) | #7 ""chunky @ OQ8vuSpHPx"" (44.35) | #8 ""Jh @ p1XQnbxYDk"" (50.00) | #10 ""TG @ BEZ-PN9GA9"" (46.59)",2024-12-20T03:18:29.108Z,173466470910803
"-- starting hand #404 (id: qhfshbdvwui4)  (No Limit Texas Hold'em) (dealer: ""OODI @ lnmh26WZ3M"") --",2024-12-20T03:18:29.108Z,173466470910802
"The player ""Jh @ p1XQnbxYDk"" joined the game with a stack of 50.00.",2024-12-20T03:18:29.108Z,173466470910801
"The player ""cat @ V6Jp-3WCAQ"" quits the game with a stack of 0.00.",2024-12-20T03:18:29.108Z,173466470910800
"The admin approved the player ""Jh @ p1XQnbxYDk"" participation with a stack of 50.00.",2024-12-20T03:18:24.407Z,173466470440700
"-- ending hand #403 --",2024-12-20T03:18:21.086Z,173466470108602
"""yor @ BEjKY7LmxI"" collected 89.47 from pot with Three of a Kind, 7's on the second run  (combination: 7♦, 7♥, 7♠, K♠, J♦)",2024-12-20T03:18:21.086Z,173466470108601
"""yor @ BEjKY7LmxI"" collected 89.48 from pot with Three of a Kind, 7's (combination: 7♦, 7♥, 7♠, J♦, 6♠)",2024-12-20T03:18:21.086Z,173466470108600
"River (second run): J♦, 7♠, 6♠, 5♦ [K♠]",2024-12-20T03:18:17.047Z,173466469704700
"Turn (second run): J♦, 7♠, 6♠ [5♦]",2024-12-20T03:18:13.040Z,173466469304000
"River: J♦, 7♠, 6♠, 5♣ [3♥]",2024-12-20T03:18:09.038Z,173466468903800
"Turn: J♦, 7♠, 6♠ [5♣]",2024-12-20T03:18:05.031Z,173466468503100
"""cat @ V6Jp-3WCAQ"" shows a J♣, A♣.",2024-12-20T03:18:01.010Z,173466468101001
"""yor @ BEjKY7LmxI"" shows a 7♦, 7♥.",2024-12-20T03:18:01.010Z,173466468101000
"All players in hand choose to run it twice.",2024-12-20T03:18:00.191Z,173466468019101
"""cat @ V6Jp-3WCAQ"" chooses to  run it twice.",2024-12-20T03:18:00.191Z,173466468019100
"""yor @ BEjKY7LmxI"" chooses to  run it twice.",2024-12-20T03:17:59.043Z,173466467904300
"Remaining players decide whether to run it twice.",2024-12-20T03:17:58.020Z,173466467802001
"""yor @ BEjKY7LmxI"" calls 86.55",2024-12-20T03:17:58.020Z,173466467802000
"""cat @ V6Jp-3WCAQ"" raises to 86.55 and go all in",2024-12-20T03:17:56.548Z,173466467654800
"The player ""Jh @ p1XQnbxYDk"" requested a seat.",2024-12-20T03:17:52.304Z,173466467230400
"""yor @ BEjKY7LmxI"" raises to 22.00",2024-12-20T03:17:48.219Z,173466466821900
"""cat @ V6Jp-3WCAQ"" raises to 7.00",2024-12-20T03:17:37.548Z,173466465754800
"""yor @ BEjKY7LmxI"" bets 2.92",2024-12-20T03:17:31.680Z,173466465168000
"""cat @ V6Jp-3WCAQ"" checks",2024-12-20T03:17:27.934Z,173466464793400
"Flop:  [J♦, 7♠, 6♠]",2024-12-20T03:17:26.725Z,173466464672500
"""cat @ V6Jp-3WCAQ"" calls 2.45",2024-12-20T03:17:25.904Z,173466464590400
"""OODI @ lnmh26WZ3M"" folds",2024-12-20T03:17:20.232Z,173466464023200
"""Miggi @ Pd5DrQ2Fb3"" folds",2024-12-20T03:17:19.302Z,173466463930200
"""yor @ BEjKY7LmxI"" raises to 2.45",2024-12-20T03:17:18.240Z,173466463824000
"""Joe @ rTUFmn5hWu"" folds",2024-12-20T03:17:10.062Z,173466463006200
"""TG @ BEZ-PN9GA9"" folds",2024-12-20T03:17:09.116Z,173466462911600
"""chunky @ OQ8vuSpHPx"" folds",2024-12-20T03:17:08.247Z,173466462824700
"""cat @ V6Jp-3WCAQ"" posts a big blind of 0.50",2024-12-20T03:17:03.221Z,173466462322118
"""OODI @ lnmh26WZ3M"" posts a small blind of 0.25",2024-12-20T03:17:03.221Z,173466462322117
"""TG @ BEZ-PN9GA9"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322116
"""chunky @ OQ8vuSpHPx"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322115
"""cat @ V6Jp-3WCAQ"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322114
"""OODI @ lnmh26WZ3M"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322113
"""Miggi @ Pd5DrQ2Fb3"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322112
"""yor @ BEjKY7LmxI"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322111
"""Joe @ rTUFmn5hWu"" posts an ante of 0.10",2024-12-20T03:17:03.221Z,173466462322110
"Player stacks: #1 ""Joe @ rTUFmn5hWu"" (180.11) | #2 ""yor @ BEjKY7LmxI"" (239.71) | #3 ""Miggi @ Pd5DrQ2Fb3"" (65.60) | #4 ""OODI @ lnmh26WZ3M"" (75.98) | #6 ""cat @ V6Jp-3WCAQ"" (89.10) | #7 ""chunky @ OQ8vuSpHPx"" (44.45) | #10 ""TG @ BEZ-PN9GA9"" (46.69)",2024-12-20T03:17:03.221Z,173466462322102
"-- starting hand #403 (id: ivmnz4n2r80d)  (No Limit Texas Hold'em) (dealer: ""Miggi @ Pd5DrQ2Fb3"") --",2024-12-20T03:17:03.221Z,173466462322101
"The player ""casinoF @ Q1-Njl5jED"" quits the game with a stack of 0.00.",2024-12-20T03:17:03.221Z,173466462322100
"-- ending hand #402 --",2024-12-20T03:16:57.170Z,173466461717001
"""yor @ BEjKY7LmxI"" collected 83.40 from pot with Pair, 10's (combination: 10♦, 10♥, A♠, K♥, Q♠)",2024-12-20T03:16:57.170Z,173466461717000
"River: 6♣, Q♠, 10♦, 2♥ [10♥]",2024-12-20T03:16:53.163Z,173466461316300
"Turn: 6♣, Q♠, 10♦ [2♥]",2024-12-20T03:16:49.154Z,173466460915400
"Flop:  [6♣, Q♠, 10♦]",2024-12-20T03:16:45.115Z,173466460511500
"""casinoF @ Q1-Njl5jED"" shows a 5♥, A♥.",2024-12-20T03:16:41.030Z,173466460103001
"""yor @ BEjKY7LmxI"" shows a K♥, A♠.",2024-12-20T03:16:41.030Z,173466460103000
"Some players choose to not run it twice.",2024-12-20T03:16:40.217Z,173466460021701
"""casinoF @ Q1-Njl5jED"" chooses to not run it twice.",2024-12-20T03:16:40.217Z,173466460021700
"Remaining players decide whether to run it twice.",2024-12-20T03:16:39.303Z,173466459930301
"""casinoF @ Q1-Njl5jED"" calls 40.55 and go all in",2024-12-20T03:16:39.303Z,173466459930300
"""yor @ BEjKY7LmxI"" raises to 40.55",2024-12-20T03:16:36.275Z,173466459627500
"""casinoF @ Q1-Njl5jED"" raises to 13.00",2024-12-20T03:16:27.462Z,173466458746200
"""cat @ V6Jp-3WCAQ"" folds",2024-12-20T03:16:22.680Z,173466458268000
"""OODI @ lnmh26WZ3M"" folds",2024-12-20T03:16:14.711Z,173466457471100
"""Miggi @ Pd5DrQ2Fb3"" folds",2024-12-20T03:16:13.799Z,173466457379900
"""yor @ BEjKY7LmxI"" raises to 5.50",2024-12-20T03:16:11.098Z,173466457109800
"""Joe @ rTUFmn5hWu"" folds",2024-12-20T03:15:57.556Z,173466455755600
"""TG @ BEZ-PN9GA9"" folds",2024-12-20T03:15:56.566Z,173466455656600
"""casinoF @ Q1-Njl5jED"" raises to 1.50",2024-12-20T03:15:55.638Z,173466455563800
"""chunky @ OQ8vuSpHPx"" folds",2024-12-20T03:15:52.064Z,173466455206400
"""cat @ V6Jp-3WCAQ"" checks",2024-12-20T03:15:49.850Z,173466454985000
"""cat @ V6Jp-3WCAQ"" posts a missed big blind of 0.50",2024-12-20T03:15:48.604Z,173466454860422
"""cat @ V6Jp-3WCAQ"" posts a missing small blind of 0.25",2024-12-20T03:15:48.604Z,173466454860421
"""OODI @ lnmh26WZ3M"" posts a big blind of 0.50",2024-12-20T03:15:48.604Z,173466454860420
"""Miggi @ Pd5DrQ2Fb3"" posts a small blind of 0.25",2024-12-20T03:15:48.604Z,173466454860419
"""TG @ BEZ-PN9GA9"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860418
"""casinoF @ Q1-Njl5jED"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860417
"""chunky @ OQ8vuSpHPx"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860416
"""cat @ V6Jp-3WCAQ"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860415
"""OODI @ lnmh26WZ3M"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860414
"""Miggi @ Pd5DrQ2Fb3"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860413
"""yor @ BEjKY7LmxI"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860412
"""Joe @ rTUFmn5hWu"" posts an ante of 0.10",2024-12-20T03:15:48.604Z,173466454860411
"Player stacks: #1 ""Joe @ rTUFmn5hWu"" (180.21) | #2 ""yor @ BEjKY7LmxI"" (196.96) | #3 ""Miggi @ Pd5DrQ2Fb3"" (65.95) | #4 ""OODI @ lnmh26WZ3M"" (76.58) | #6 ""cat @ V6Jp-3WCAQ"" (89.95) | #7 ""chunky @ OQ8vuSpHPx"" (44.55) | #9 ""casinoF @ Q1-Njl5jED"" (40.65) | #10 ""TG @ BEZ-PN9GA9"" (46.79)",2024-12-20T03:15:48.604Z,173466454860402
"-- starting hand #402 (id: al6s4wpxmxjx)  (No Limit Texas Hold'em) (dealer: ""yor @ BEjKY7LmxI"") --",2024-12-20T03:15:48.604Z,173466454860401
"The player ""cat @ V6Jp-3WCAQ"" joined the game with a stack of 89.95.",2024-12-20T03:15:48.604Z,173466454860400
"-- ending hand #401 --",2024-12-20T03:15:42.596Z,173466454259602
"""yor @ BEjKY7LmxI"" collected 5.20 from pot with Pair, K's (combination: K♦, K♠, A♣, Q♦, 10♠)",2024-12-20T03:15:42.596Z,173466454259601
"""yor @ BEjKY7LmxI"" shows a K♦, 10♠.",2024-12-20T03:15:42.596Z,173466454259600
"""Joe @ rTUFmn5hWu"" checks",2024-12-20T03:15:41.784Z,173466454178400
"""yor @ BEjKY7LmxI"" checks",2024-12-20T03:15:40.529Z,173466454052900
"River: K♠, 2♣, 6♠, A♣ [Q♦]",2024-12-20T03:15:39.573Z,173466453957300
"""Joe @ rTUFmn5hWu"" checks",2024-12-20T03:15:38.716Z,173466453871600
"""yor @ BEjKY7LmxI"" checks",2024-12-20T03:15:37.500Z,173466453750000
"Turn: K♠, 2♣, 6♠ [A♣]",2024-12-20T03:15:29.214Z,173466452921400
"""Joe @ rTUFmn5hWu"" checks",2024-12-20T03:15:28.374Z,173466452837400
"""yor @ BEjKY7LmxI"" checks",2024-12-20T03:15:27.484Z,173466452748400
"The player ""cat @ V6Jp-3WCAQ"" sit back with the stack of 89.95.",2024-12-20T03:15:22.168Z,173466452216800
"Flop:  [K♠, 2♣, 6♠]",2024-12-20T03:15:08.438Z,173466450843800
"""Miggi @ Pd5DrQ2Fb3"" folds",2024-12-20T03:15:07.627Z,173466450762700
"""yor @ BEjKY7LmxI"" calls 2.00",2024-12-20T03:15:05.912Z,173466450591200
"""Joe @ rTUFmn5hWu"" raises to 2.00",2024-12-20T03:15:01.310Z,173466450131000
"""TG @ BEZ-PN9GA9"" folds",2024-12-20T03:14:57.128Z,173466449712800
"""casinoF @ Q1-Njl5jED"" folds",2024-12-20T03:14:56.214Z,173466449621400
"""chunky @ OQ8vuSpHPx"" folds",2024-12-20T03:14:55.272Z,173466449527200
"""OODI @ lnmh26WZ3M"" folds",2024-12-20T03:14:51.443Z,173466449144300
