entry,at,order
"Uncalled bet of 0.50 returned to ""Ty @ 8bvVQ3MsC9""",2024-11-09T22:48:51.949Z,173119253194900
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T22:48:51.136Z,173119253113600
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T22:48:50.210Z,173119253021000
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:48:49.337Z,173119252933700
"""Ty @ 8bvVQ3MsC9"" bets 0.50",2024-11-09T22:48:46.328Z,173119252632800
"River: 3♠, 4♣, 7♦, 5♠ [A♥]",2024-11-09T22:48:37.137Z,173119251713700
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T22:48:36.334Z,173119251633400
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:48:35.374Z,173119251537400
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:48:34.479Z,173119251447900
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:48:33.063Z,173119251306300
"Turn: 3♠, 4♣, 7♦ [5♠]",2024-11-09T22:48:29.631Z,173119250963100
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T22:48:28.787Z,173119250878700
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:48:27.884Z,173119250788400
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:48:26.981Z,173119250698100
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:48:26.062Z,173119250606200
"Flop:  [3♠, 4♣, 7♦]",2024-11-09T22:48:24.416Z,173119250441600
"""danny @ QEiqSPfMIP"" calls 1.50",2024-11-09T22:48:23.573Z,173119250357300
"""Ty @ 8bvVQ3MsC9"" calls 1.50",2024-11-09T22:48:22.529Z,173119250252900
"""recahl @ 3JCqAOGicT"" calls 1.50",2024-11-09T22:48:20.745Z,173119250074500
"""viraj_ @ YmShrM13Jx"" folds",2024-11-09T22:48:14.188Z,173119249418800
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:48:07.114Z,173119248711400
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:48:06.158Z,173119248615800
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:48:05.284Z,173119248528400
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:48:04.378Z,173119248437800
"""asdf @ TxZ0bz4guu"" raises to 1.50",2024-11-09T22:48:03.428Z,173119248342800
"""danny @ QEiqSPfMIP"" posts a big blind of 0.50",2024-11-09T22:47:56.367Z,173119247636713
"""Ty @ 8bvVQ3MsC9"" posts a small blind of 0.25",2024-11-09T22:47:56.367Z,173119247636712
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (103.00) | #3 ""Ty @ 8bvVQ3MsC9"" (156.35) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (196.74) | #6 ""Corb @ yR5jUYG1ph"" (86.47) | #7 ""jlacked @ tPtOktvqpi"" (104.02) | #8 ""ctol @ X93DxS7PK6"" (118.50) | #9 ""Zhuu @ i0PavpB081"" (407.51) | #10 ""viraj_ @ YmShrM13Jx"" (100.00)",2024-11-09T22:47:56.367Z,173119247636702
"-- starting hand #248 (id: xolqfqd6jj5z)  (No Limit Texas Hold'em) (dealer: ""recahl @ 3JCqAOGicT"") --",2024-11-09T22:47:56.367Z,173119247636701
"The player ""viraj_ @ YmShrM13Jx"" joined the game with a stack of 100.00.",2024-11-09T22:47:56.367Z,173119247636700
"-- ending hand #247 --",2024-11-09T22:47:53.457Z,173119247345702
"""jlacked @ tPtOktvqpi"" collected 7.00 from pot",2024-11-09T22:47:53.457Z,173119247345701
"Uncalled bet of 5.25 returned to ""jlacked @ tPtOktvqpi""",2024-11-09T22:47:53.457Z,173119247345700
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:47:52.604Z,173119247260400
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:47:51.214Z,173119247121400
"""jlacked @ tPtOktvqpi"" bets 5.25",2024-11-09T22:47:48.077Z,173119246807700
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:47:42.577Z,173119246257700
"Flop:  [Q♠, 7♦, 3♦]",2024-11-09T22:47:41.042Z,173119246104200
"""Ty @ 8bvVQ3MsC9"" calls 2.25",2024-11-09T22:47:40.233Z,173119246023300
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T22:47:39.238Z,173119245923800
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:47:38.235Z,173119245823500
"""ctol @ X93DxS7PK6"" calls 2.25",2024-11-09T22:47:37.311Z,173119245731100
"""jlacked @ tPtOktvqpi"" raises to 2.25",2024-11-09T22:47:33.410Z,173119245341000
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:47:26.698Z,173119244669800
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T22:47:22.831Z,173119244283100
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:47:21.933Z,173119244193300
"""Ty @ 8bvVQ3MsC9"" posts a big blind of 0.50",2024-11-09T22:47:20.398Z,173119244039811
"""recahl @ 3JCqAOGicT"" posts a small blind of 0.25",2024-11-09T22:47:20.398Z,173119244039810
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (103.25) | #3 ""Ty @ 8bvVQ3MsC9"" (158.60) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (196.74) | #6 ""Corb @ yR5jUYG1ph"" (86.47) | #7 ""jlacked @ tPtOktvqpi"" (99.27) | #8 ""ctol @ X93DxS7PK6"" (120.75) | #9 ""Zhuu @ i0PavpB081"" (407.51)",2024-11-09T22:47:20.398Z,173119244039801
"-- starting hand #247 (id: 460nfye8bdm2)  (No Limit Texas Hold'em) (dealer: ""Zhuu @ i0PavpB081"") --",2024-11-09T22:47:20.398Z,173119244039800
"-- ending hand #246 --",2024-11-09T22:47:17.479Z,173119243747902
"""asdf @ TxZ0bz4guu"" collected 41.75 from pot",2024-11-09T22:47:17.479Z,173119243747901
"Uncalled bet of 25.50 returned to ""asdf @ TxZ0bz4guu""",2024-11-09T22:47:17.479Z,173119243747900
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:47:16.671Z,173119243667100
"""asdf @ TxZ0bz4guu"" bets 25.50",2024-11-09T22:46:59.572Z,173119241957200
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:46:49.210Z,173119240921000
"River: 3♠, 5♠, 4♦, 3♦ [7♣]",2024-11-09T22:46:47.936Z,173119240793600
"""Ty @ 8bvVQ3MsC9"" calls 11.00",2024-11-09T22:46:47.115Z,173119240711500
"""asdf @ TxZ0bz4guu"" bets 11.00",2024-11-09T22:46:42.827Z,173119240282700
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:46:31.105Z,173119239110500
"Turn: 3♠, 5♠, 4♦ [3♦]",2024-11-09T22:46:29.563Z,173119238956300
"""Ty @ 8bvVQ3MsC9"" calls 4.00",2024-11-09T22:46:28.754Z,173119238875400
"""asdf @ TxZ0bz4guu"" bets 4.00",2024-11-09T22:46:24.759Z,173119238475900
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:46:21.216Z,173119238121600
"Flop:  [3♠, 5♠, 4♦]",2024-11-09T22:46:19.541Z,173119237954100
"""Ty @ 8bvVQ3MsC9"" calls 5.50",2024-11-09T22:46:18.708Z,173119237870800
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T22:46:16.002Z,173119237600200
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:46:14.041Z,173119237404100
"The admin approved the player ""viraj_ @ YmShrM13Jx"" participation with a stack of 100.00.",2024-11-09T22:46:13.558Z,173119237355800
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:46:13.114Z,173119237311400
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:46:12.133Z,173119237213300
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:46:11.220Z,173119237122000
"""asdf @ TxZ0bz4guu"" raises to 5.50",2024-11-09T22:46:10.283Z,173119237028300
"The player ""viraj_ @ YmShrM13Jx"" requested a seat.",2024-11-09T22:46:08.110Z,173119236811000
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:46:07.265Z,173119236726500
"""Ty @ 8bvVQ3MsC9"" raises to 1.50",2024-11-09T22:46:06.344Z,173119236634400
"""recahl @ 3JCqAOGicT"" posts a big blind of 0.50",2024-11-09T22:46:04.375Z,173119236437511
"""Zhuu @ i0PavpB081"" posts a small blind of 0.25",2024-11-09T22:46:04.375Z,173119236437510
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (103.75) | #3 ""Ty @ 8bvVQ3MsC9"" (179.10) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (175.49) | #6 ""Corb @ yR5jUYG1ph"" (86.47) | #7 ""jlacked @ tPtOktvqpi"" (99.27) | #8 ""ctol @ X93DxS7PK6"" (120.75) | #9 ""Zhuu @ i0PavpB081"" (407.76)",2024-11-09T22:46:04.375Z,173119236437501
"-- starting hand #246 (id: 7c70ws3863pu)  (No Limit Texas Hold'em) (dealer: ""ctol @ X93DxS7PK6"") --",2024-11-09T22:46:04.375Z,173119236437500
"-- ending hand #245 --",2024-11-09T22:46:01.437Z,173119236143702
"""asdf @ TxZ0bz4guu"" collected 11.75 from pot",2024-11-09T22:46:01.437Z,173119236143701
"Uncalled bet of 4.00 returned to ""asdf @ TxZ0bz4guu""",2024-11-09T22:46:01.437Z,173119236143700
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:46:00.577Z,173119236057700
"""asdf @ TxZ0bz4guu"" bets 4.00",2024-11-09T22:45:56.658Z,173119235665800
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:45:49.766Z,173119234976600
"Flop:  [2♦, Q♠, 6♥]",2024-11-09T22:45:48.482Z,173119234848200
"""Ty @ 8bvVQ3MsC9"" calls 5.50",2024-11-09T22:45:47.676Z,173119234767600
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:45:44.671Z,173119234467100
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:45:43.740Z,173119234374000
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:45:42.762Z,173119234276200
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:45:40.325Z,173119234032500
"""asdf @ TxZ0bz4guu"" raises to 5.50",2024-11-09T22:45:39.409Z,173119233940900
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:45:36.231Z,173119233623100
"""Ty @ 8bvVQ3MsC9"" raises to 1.50",2024-11-09T22:45:35.330Z,173119233533000
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T22:45:26.355Z,173119232635500
"""Zhuu @ i0PavpB081"" posts a big blind of 0.50",2024-11-09T22:45:24.852Z,173119232485211
"""ctol @ X93DxS7PK6"" posts a small blind of 0.25",2024-11-09T22:45:24.852Z,173119232485210
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (103.75) | #3 ""Ty @ 8bvVQ3MsC9"" (184.60) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (169.24) | #6 ""Corb @ yR5jUYG1ph"" (86.47) | #7 ""jlacked @ tPtOktvqpi"" (99.27) | #8 ""ctol @ X93DxS7PK6"" (121.00) | #9 ""Zhuu @ i0PavpB081"" (408.26)",2024-11-09T22:45:24.852Z,173119232485201
"-- starting hand #245 (id: zhqwhfkrkbjg)  (No Limit Texas Hold'em) (dealer: ""jlacked @ tPtOktvqpi"") --",2024-11-09T22:45:24.852Z,173119232485200
"-- ending hand #244 --",2024-11-09T22:45:21.923Z,173119232192302
"""recahl @ 3JCqAOGicT"" collected 18.00 from pot",2024-11-09T22:45:21.923Z,173119232192301
"Uncalled bet of 14.00 returned to ""recahl @ 3JCqAOGicT""",2024-11-09T22:45:21.923Z,173119232192300
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:45:21.118Z,173119232111800
"""recahl @ 3JCqAOGicT"" bets 14.00",2024-11-09T22:45:18.872Z,173119231887200
"River: 2♥, 3♦, 3♠, A♠ [10♥]",2024-11-09T22:45:06.997Z,173119230699700
"""Corb @ yR5jUYG1ph"" calls 5.00",2024-11-09T22:45:06.154Z,173119230615400
"""recahl @ 3JCqAOGicT"" bets 5.00",2024-11-09T22:45:03.213Z,173119230321300
"Turn: 2♥, 3♦, 3♠ [A♠]",2024-11-09T22:44:57.417Z,173119229741700
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:44:56.593Z,173119229659300
"""Corb @ yR5jUYG1ph"" calls 2.00",2024-11-09T22:44:55.709Z,173119229570900
"""recahl @ 3JCqAOGicT"" bets 2.00",2024-11-09T22:44:53.563Z,173119229356300
"""ctol @ X93DxS7PK6"" checks",2024-11-09T22:44:49.165Z,173119228916500
"Flop:  [2♥, 3♦, 3♠]",2024-11-09T22:44:48.032Z,173119228803200
"""ctol @ X93DxS7PK6"" calls 1.25",2024-11-09T22:44:47.211Z,173119228721100
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:44:38.698Z,173119227869800
"""Corb @ yR5jUYG1ph"" calls 1.25",2024-11-09T22:44:35.557Z,173119227555700
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T22:44:34.019Z,173119227401900
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:44:33.130Z,173119227313000
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:44:32.240Z,173119227224000
"""recahl @ 3JCqAOGicT"" raises to 1.25",2024-11-09T22:44:31.296Z,173119227129600
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:44:24.929Z,173119226492900
"""ctol @ X93DxS7PK6"" posts a big blind of 0.50",2024-11-09T22:44:21.036Z,173119226103613
"""jlacked @ tPtOktvqpi"" posts a small blind of 0.25",2024-11-09T22:44:21.036Z,173119226103612
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (94.00) | #3 ""Ty @ 8bvVQ3MsC9"" (184.60) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (169.24) | #6 ""Corb @ yR5jUYG1ph"" (94.72) | #7 ""jlacked @ tPtOktvqpi"" (99.52) | #8 ""ctol @ X93DxS7PK6"" (122.25) | #9 ""Zhuu @ i0PavpB081"" (408.26)",2024-11-09T22:44:21.036Z,173119226103603
"-- starting hand #244 (id: z4bp2oqzsewv)  (No Limit Texas Hold'em) (dealer: ""Corb @ yR5jUYG1ph"") --",2024-11-09T22:44:21.036Z,173119226103602
"The player ""TripleBBB @ YnhjjC7DoB"" quits the game with a stack of 169.96.",2024-11-09T22:44:21.036Z,173119226103601
"The player ""TripleBBB @ YnhjjC7DoB"" stand up with the stack of 169.96.",2024-11-09T22:44:21.036Z,173119226103600
"-- ending hand #243 --",2024-11-09T22:44:18.028Z,173119225802803
"""jlacked @ tPtOktvqpi"" shows a 7♥, 7♠.",2024-11-09T22:44:18.028Z,173119225802802
"""Corb @ yR5jUYG1ph"" collected 43.50 from pot with Pair, 9's (combination: 9♣, 9♠, K♥, 10♠, 6♦)",2024-11-09T22:44:18.028Z,173119225802801
"""Corb @ yR5jUYG1ph"" shows a K♥, 9♣.",2024-11-09T22:44:18.028Z,173119225802800
"""Corb @ yR5jUYG1ph"" calls 9.75",2024-11-09T22:44:17.197Z,173119225719700
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T22:44:12.248Z,173119225224800
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:44:11.335Z,173119225133500
"""jlacked @ tPtOktvqpi"" bets 9.75",2024-11-09T22:44:08.907Z,173119224890700
"""Corb @ yR5jUYG1ph"" checks",2024-11-09T22:43:59.231Z,173119223923100
"River: 6♦, 10♠, 9♠, 5♥ [3♣]",2024-11-09T22:43:57.937Z,173119223793700
"""Corb @ yR5jUYG1ph"" calls 3.50",2024-11-09T22:43:57.078Z,173119223707800
"""asdf @ TxZ0bz4guu"" calls 3.50",2024-11-09T22:43:55.353Z,173119223535300
"""Ty @ 8bvVQ3MsC9"" calls 3.50",2024-11-09T22:43:54.384Z,173119223438400
"""jlacked @ tPtOktvqpi"" bets 3.50",2024-11-09T22:43:52.159Z,173119223215900
"""Corb @ yR5jUYG1ph"" checks",2024-11-09T22:43:47.319Z,173119222731900
"Turn: 6♦, 10♠, 9♠ [5♥]",2024-11-09T22:43:45.719Z,173119222571900
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:43:44.910Z,173119222491000
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:43:44.010Z,173119222401000
"""jlacked @ tPtOktvqpi"" checks",2024-11-09T22:43:43.056Z,173119222305600
"""Corb @ yR5jUYG1ph"" checks",2024-11-09T22:43:38.413Z,173119221841300
"Flop:  [6♦, 10♠, 9♠]",2024-11-09T22:43:36.843Z,173119221684300
"""Ty @ 8bvVQ3MsC9"" calls 2.50",2024-11-09T22:43:36.008Z,173119221600800
"""jlacked @ tPtOktvqpi"" calls 2.50",2024-11-09T22:43:35.054Z,173119221505400
"""Corb @ yR5jUYG1ph"" calls 2.50",2024-11-09T22:43:33.182Z,173119221318200
"""asdf @ TxZ0bz4guu"" raises to 2.50",2024-11-09T22:43:31.075Z,173119221107500
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:43:26.986Z,173119220698600
"""Ty @ 8bvVQ3MsC9"" calls 0.50",2024-11-09T22:43:26.047Z,173119220604700
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T22:43:20.028Z,173119220002800
"""TripleBBB @ YnhjjC7DoB"" folds",2024-11-09T22:43:19.101Z,173119219910100
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:43:18.220Z,173119219822000
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:43:13.213Z,173119219321300
"""jlacked @ tPtOktvqpi"" posts a big blind of 0.50",2024-11-09T22:43:12.335Z,173119219233512
"""Corb @ yR5jUYG1ph"" posts a small blind of 0.25",2024-11-09T22:43:12.335Z,173119219233511
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (94.00) | #3 ""Ty @ 8bvVQ3MsC9"" (190.60) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (175.24) | #6 ""Corb @ yR5jUYG1ph"" (66.97) | #7 ""jlacked @ tPtOktvqpi"" (115.27) | #8 ""ctol @ X93DxS7PK6"" (122.25) | #9 ""Zhuu @ i0PavpB081"" (408.26) | #10 ""TripleBBB @ YnhjjC7DoB"" (169.96)",2024-11-09T22:43:12.335Z,173119219233501
"-- starting hand #243 (id: uoh7nfueniud)  (No Limit Texas Hold'em) (dealer: ""asdf @ TxZ0bz4guu"") --",2024-11-09T22:43:12.335Z,173119219233500
"-- ending hand #242 --",2024-11-09T22:43:09.422Z,173119218942202
"""recahl @ 3JCqAOGicT"" collected 15.50 from pot",2024-11-09T22:43:09.422Z,173119218942201
"Uncalled bet of 11.00 returned to ""recahl @ 3JCqAOGicT""",2024-11-09T22:43:09.422Z,173119218942200
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:43:08.586Z,173119218858600
"""asdf @ TxZ0bz4guu"" folds",2024-11-09T22:43:04.595Z,173119218459500
"""recahl @ 3JCqAOGicT"" bets 11.00",2024-11-09T22:43:03.664Z,173119218366400
"""ctol @ X93DxS7PK6"" checks",2024-11-09T22:42:54.640Z,173119217464000
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:42:51.438Z,173119217143800
"Flop:  [J♥, 9♦, Q♣]",2024-11-09T22:42:49.835Z,173119216983500
"""ctol @ X93DxS7PK6"" calls 5.00",2024-11-09T22:42:48.986Z,173119216898600
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:42:39.264Z,173119215926400
"""asdf @ TxZ0bz4guu"" calls 5.00",2024-11-09T22:42:36.231Z,173119215623100
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:42:35.323Z,173119215532300
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:42:34.405Z,173119215440500
"""recahl @ 3JCqAOGicT"" raises to 5.00",2024-11-09T22:42:31.753Z,173119215175300
"""TripleBBB @ YnhjjC7DoB"" folds",2024-11-09T22:42:25.913Z,173119214591300
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:42:25.006Z,173119214500600
"""ctol @ X93DxS7PK6"" raises to 1.75",2024-11-09T22:42:20.879Z,173119214087900
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:42:16.532Z,173119213653200
"""Corb @ yR5jUYG1ph"" posts a big blind of 0.50",2024-11-09T22:42:12.933Z,173119213293312
"""asdf @ TxZ0bz4guu"" posts a small blind of 0.25",2024-11-09T22:42:12.933Z,173119213293311
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (83.50) | #3 ""Ty @ 8bvVQ3MsC9"" (190.60) | #4 ""danny @ QEiqSPfMIP"" (131.32) | #5 ""asdf @ TxZ0bz4guu"" (180.24) | #6 ""Corb @ yR5jUYG1ph"" (67.47) | #7 ""jlacked @ tPtOktvqpi"" (115.27) | #8 ""ctol @ X93DxS7PK6"" (127.25) | #9 ""Zhuu @ i0PavpB081"" (408.26) | #10 ""TripleBBB @ YnhjjC7DoB"" (169.96)",2024-11-09T22:42:12.933Z,173119213293301
"-- starting hand #242 (id: xwpycrzwfb3g)  (No Limit Texas Hold'em) (dealer: ""danny @ QEiqSPfMIP"") --",2024-11-09T22:42:12.933Z,173119213293300
"-- ending hand #241 --",2024-11-09T22:42:09.872Z,173119212987202
"""danny @ QEiqSPfMIP"" collected 25.00 from pot with Two Pair, 9's & 4's (combination: 9♦, 9♣, 4♦, 4♠, J♦)",2024-11-09T22:42:09.872Z,173119212987201
"""danny @ QEiqSPfMIP"" shows a 9♦, 9♣.",2024-11-09T22:42:09.872Z,173119212987200
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:42:09.011Z,173119212901100
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:41:56.584Z,173119211658400
"River: 7♣, 4♦, 5♥, 4♠ [J♦]",2024-11-09T22:41:55.651Z,173119211565100
"""danny @ QEiqSPfMIP"" calls 5.00",2024-11-09T22:41:54.847Z,173119211484700
"""Ty @ 8bvVQ3MsC9"" folds",2024-11-09T22:41:51.811Z,173119211181100
"""asdf @ TxZ0bz4guu"" bets 5.00",2024-11-09T22:41:50.193Z,173119211019300
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:41:42.387Z,173119210238700
"Turn: 7♣, 4♦, 5♥ [4♠]",2024-11-09T22:41:41.396Z,173119210139600
"""danny @ QEiqSPfMIP"" calls 3.00",2024-11-09T22:41:40.586Z,173119210058600
"""Ty @ 8bvVQ3MsC9"" calls 3.00",2024-11-09T22:41:37.959Z,173119209795900
"""asdf @ TxZ0bz4guu"" bets 3.00",2024-11-09T22:41:34.933Z,173119209493300
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:41:30.625Z,173119209062500
"Flop:  [7♣, 4♦, 5♥]",2024-11-09T22:41:26.558Z,173119208655800
"""Ty @ 8bvVQ3MsC9"" calls 2.00",2024-11-09T22:41:25.752Z,173119208575200
"""asdf @ TxZ0bz4guu"" calls 2.00",2024-11-09T22:40:58.012Z,173119205801200
"""danny @ QEiqSPfMIP"" raises to 2.00",2024-11-09T22:40:52.625Z,173119205262500
"""Ty @ 8bvVQ3MsC9"" calls 0.50",2024-11-09T22:40:49.996Z,173119204999600
"""recahl @ 3JCqAOGicT"" folds",2024-11-09T22:40:40.615Z,173119204061500
"""TripleBBB @ YnhjjC7DoB"" folds",2024-11-09T22:40:39.672Z,173119203967200
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:40:38.793Z,173119203879300
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:40:21.629Z,173119202162900
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:40:20.769Z,173119202076900
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:40:19.586Z,173119201958600
"""asdf @ TxZ0bz4guu"" posts a big blind of 0.50",2024-11-09T22:40:17.955Z,173119201795512
"""danny @ QEiqSPfMIP"" posts a small blind of 0.25",2024-11-09T22:40:17.955Z,173119201795511
"Player stacks: #2 ""recahl @ 3JCqAOGicT"" (83.50) | #3 ""Ty @ 8bvVQ3MsC9"" (195.60) | #4 ""danny @ QEiqSPfMIP"" (116.32) | #5 ""asdf @ TxZ0bz4guu"" (190.24) | #6 ""Corb @ yR5jUYG1ph"" (67.47) | #7 ""jlacked @ tPtOktvqpi"" (115.27) | #8 ""ctol @ X93DxS7PK6"" (127.25) | #9 ""Zhuu @ i0PavpB081"" (408.26) | #10 ""TripleBBB @ YnhjjC7DoB"" (169.96)",2024-11-09T22:40:17.955Z,173119201795501
"-- starting hand #241 (id: gcdfgrbpht49)  (No Limit Texas Hold'em) (dealer: ""Ty @ 8bvVQ3MsC9"") --",2024-11-09T22:40:17.955Z,173119201795500
"-- ending hand #240 --",2024-11-09T22:40:14.924Z,173119201492403
"""Ty @ 8bvVQ3MsC9"" shows a 10♣, K♦.",2024-11-09T22:40:14.924Z,173119201492402
"""asdf @ TxZ0bz4guu"" collected 12.00 from pot with Two Pair, J's & 9's (combination: J♣, J♦, 9♦, 9♥, 8♣)",2024-11-09T22:40:14.924Z,173119201492401
"""asdf @ TxZ0bz4guu"" shows a J♣, 8♣.",2024-11-09T22:40:14.924Z,173119201492400
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T22:40:14.102Z,173119201410200
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:40:08.752Z,173119200875200
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:40:00.295Z,173119200029500
"River: J♦, 7♠, 5♦, 9♦ [9♥]",2024-11-09T22:39:54.508Z,173119199450800
"""danny @ QEiqSPfMIP"" folds",2024-11-09T22:39:53.688Z,173119199368800
"""Ty @ 8bvVQ3MsC9"" calls 2.00",2024-11-09T22:39:52.751Z,173119199275100
"""recahl @ 3JCqAOGicT"" calls 2.00",2024-11-09T22:39:50.362Z,173119199036200
"""asdf @ TxZ0bz4guu"" bets 2.00",2024-11-09T22:39:45.467Z,173119198546700
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:39:40.981Z,173119198098100
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:39:40.081Z,173119198008100
"Turn: J♦, 7♠, 5♦ [9♦]",2024-11-09T22:39:31.519Z,173119197151900
"""recahl @ 3JCqAOGicT"" checks",2024-11-09T22:39:30.685Z,173119197068500
"""asdf @ TxZ0bz4guu"" checks",2024-11-09T22:39:28.988Z,173119196898800
"""danny @ QEiqSPfMIP"" checks",2024-11-09T22:39:24.184Z,173119196418400
"""Ty @ 8bvVQ3MsC9"" checks",2024-11-09T22:39:23.293Z,173119196329300
"Flop:  [J♦, 7♠, 5♦]",2024-11-09T22:39:20.121Z,173119196012100
"""danny @ QEiqSPfMIP"" calls 1.50",2024-11-09T22:39:19.283Z,173119195928300
"""Ty @ 8bvVQ3MsC9"" calls 1.50",2024-11-09T22:39:15.442Z,173119195544200
"""recahl @ 3JCqAOGicT"" calls 1.50",2024-11-09T22:38:56.521Z,173119193652100
"""TripleBBB @ YnhjjC7DoB"" folds",2024-11-09T22:38:52.472Z,173119193247200
"""Zhuu @ i0PavpB081"" folds",2024-11-09T22:38:51.586Z,173119193158600
"""ctol @ X93DxS7PK6"" folds",2024-11-09T22:38:50.613Z,173119193061300
"""jlacked @ tPtOktvqpi"" folds",2024-11-09T22:38:49.740Z,173119192974000
"""Corb @ yR5jUYG1ph"" folds",2024-11-09T22:38:48.896Z,173119192889600
"""asdf @ TxZ0bz4guu"" raises to 1.50",2024-11-09T22:38:47.967Z,173119192796700
