entry,at,order,player_name,player_nickname,player_id,amount,action,phase,hand_count
"""AndrewE8 @ ychRcKVV_K"" posts a small blind of 2",2025-01-06 18:50:41.093000+00:00,173618944109307,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,2.0,posts,Preflop,9
"""Tony g @ ZLzUxKGvQY"" posts a big blind of 5",2025-01-06 18:50:41.093000+00:00,173618944109308,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,5.0,posts,Preflop,9
"-- starting hand #9 (id: bmegqjgnpduj)  (No Limit Texas Hold'em) (dealer: ""AJB @ G5tNeuz87W"") --",2025-01-06 18:50:41.093000+00:00,173618944109300,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,9.0,new hand,Preflop,9
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (517) | #2 ""AndrewE8 @ ychRcKVV_K"" (515) | #3 ""Tony g @ ZLzUxKGvQY"" (723) | #4 ""Solstice @ VE6CjkevP7"" (402) | #9 ""MS @ 5qVbrQw2gS"" (843)",2025-01-06 18:50:41.093000+00:00,173618944109301,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,9
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 18:50:42.913000+00:00,173618944291300,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,9
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 18:50:44.400000+00:00,173618944440000,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,9
"""AJB @ G5tNeuz87W"" raises to 15",2025-01-06 18:50:47.652000+00:00,173618944765200,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,15.0,raises,Preflop,9
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:50:48.495000+00:00,173618944849500,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Preflop,9
"""Tony g @ ZLzUxKGvQY"" folds",2025-01-06 18:50:49.431000+00:00,173618944943100,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,folds,Preflop,9
-- ending hand #9 --,2025-01-06 18:50:50.258000+00:00,173618945025802,,,,9.0,end hand,Preflop,9
"""AJB @ G5tNeuz87W"" collected 12 from pot",2025-01-06 18:50:50.258000+00:00,173618945025801,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,12.0,collects,Preflop,9
"Uncalled bet of 10 returned to ""AJB @ G5tNeuz87W""",2025-01-06 18:50:50.258000+00:00,173618945025800,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,10.0,return,Preflop,9
"""Solstice @ VE6CjkevP7"" posts a big blind of 5",2025-01-06 18:50:53.185000+00:00,173618945318508,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,5.0,posts,Preflop,10
"-- starting hand #10 (id: vijsnddtezho)  (No Limit Texas Hold'em) (dealer: ""AndrewE8 @ ychRcKVV_K"") --",2025-01-06 18:50:53.185000+00:00,173618945318500,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,10.0,new hand,Preflop,10
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (524) | #2 ""AndrewE8 @ ychRcKVV_K"" (513) | #3 ""Tony g @ ZLzUxKGvQY"" (718) | #4 ""Solstice @ VE6CjkevP7"" (402) | #9 ""MS @ 5qVbrQw2gS"" (843)",2025-01-06 18:50:53.185000+00:00,173618945318501,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,10
"""Tony g @ ZLzUxKGvQY"" posts a small blind of 2",2025-01-06 18:50:53.185000+00:00,173618945318507,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,2.0,posts,Preflop,10
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 18:50:54.739000+00:00,173618945473900,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,10
"""AJB @ G5tNeuz87W"" raises to 15",2025-01-06 18:51:00.049000+00:00,173618946004900,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,15.0,raises,Preflop,10
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:51:00.906000+00:00,173618946090600,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Preflop,10
"""Tony g @ ZLzUxKGvQY"" folds",2025-01-06 18:51:03.337000+00:00,173618946333700,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,folds,Preflop,10
"""Solstice @ VE6CjkevP7"" calls 15",2025-01-06 18:51:08.143000+00:00,173618946814300,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,15.0,calls,Preflop,10
"Flop:  [6♦, 2♠, 5♥]",2025-01-06 18:51:08.999000+00:00,173618946899900,,,,6.0,,Flop,10
"""Solstice @ VE6CjkevP7"" checks",2025-01-06 18:51:11.138000+00:00,173618947113800,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,checks,Flop,10
"""AJB @ G5tNeuz87W"" bets 12",2025-01-06 18:51:19.708000+00:00,173618947970800,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,12.0,bets,Flop,10
"""Solstice @ VE6CjkevP7"" raises to 40",2025-01-06 18:51:29.919000+00:00,173618948991900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,40.0,raises,Flop,10
"""AJB @ G5tNeuz87W"" calls 40",2025-01-06 18:51:37.313000+00:00,173618949731300,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,40.0,calls,Flop,10
"Turn: 6♦, 2♠, 5♥ [8♣]",2025-01-06 18:51:38.143000+00:00,173618949814300,,,,6.0,,Turn,10
"""Solstice @ VE6CjkevP7"" bets 84",2025-01-06 18:51:51.929000+00:00,173618951192900,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,84.0,bets,Turn,10
"""AJB @ G5tNeuz87W"" folds",2025-01-06 18:52:07.612000+00:00,173618952761200,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,,folds,Turn,10
-- ending hand #10 --,2025-01-06 18:52:08.416000+00:00,173618952841602,,,,10.0,end hand,Turn,10
"Uncalled bet of 84 returned to ""Solstice @ VE6CjkevP7""",2025-01-06 18:52:08.416000+00:00,173618952841600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,84.0,return,Turn,10
"""Solstice @ VE6CjkevP7"" collected 112 from pot",2025-01-06 18:52:08.416000+00:00,173618952841601,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,112.0,collects,Turn,10
"""MS @ 5qVbrQw2gS"" shows a 4♦, 3♦.",2025-01-06 18:52:09.634000+00:00,173618952963400,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,4.0,shows,Turn,10
"""AndrewE8 @ ychRcKVV_K"" shows a 3♠, 4♣.",2025-01-06 18:52:10.710000+00:00,173618953071000,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,3.0,shows,Turn,10
"-- starting hand #11 (id: cqknfd0o8ah2)  (No Limit Texas Hold'em) (dealer: ""Tony g @ ZLzUxKGvQY"") --",2025-01-06 18:52:12.743000+00:00,173618953274300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,11.0,new hand,Preflop,11
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (469) | #2 ""AndrewE8 @ ychRcKVV_K"" (513) | #3 ""Tony g @ ZLzUxKGvQY"" (716) | #4 ""Solstice @ VE6CjkevP7"" (459) | #9 ""MS @ 5qVbrQw2gS"" (843)",2025-01-06 18:52:12.743000+00:00,173618953274301,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,11
"""Solstice @ VE6CjkevP7"" posts a small blind of 2",2025-01-06 18:52:12.743000+00:00,173618953274307,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,2.0,posts,Preflop,11
"""MS @ 5qVbrQw2gS"" posts a big blind of 5",2025-01-06 18:52:12.743000+00:00,173618953274308,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,5.0,posts,Preflop,11
"""AJB @ G5tNeuz87W"" folds",2025-01-06 18:52:13.845000+00:00,173618953384500,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,,folds,Preflop,11
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:52:14.758000+00:00,173618953475800,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Preflop,11
"""Tony g @ ZLzUxKGvQY"" calls 5",2025-01-06 18:52:17.173000+00:00,173618953717300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,5.0,calls,Preflop,11
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 18:52:18.564000+00:00,173618953856400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,11
"""MS @ 5qVbrQw2gS"" checks",2025-01-06 18:52:19.752000+00:00,173618953975200,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,checks,Preflop,11
"Flop:  [Q♥, 5♥, 4♠]",2025-01-06 18:52:20.572000+00:00,173618954057200,,,,5.0,,Flop,11
"""MS @ 5qVbrQw2gS"" checks",2025-01-06 18:52:28.985000+00:00,173618954898500,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,checks,Flop,11
"""Tony g @ ZLzUxKGvQY"" checks",2025-01-06 18:52:32.160000+00:00,173618955216000,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,checks,Flop,11
"Turn: Q♥, 5♥, 4♠ [3♣]",2025-01-06 18:52:33.055000+00:00,173618955305500,,,,5.0,,Turn,11
"""MS @ 5qVbrQw2gS"" checks",2025-01-06 18:52:34.995000+00:00,173618955499500,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,checks,Turn,11
"""Tony g @ ZLzUxKGvQY"" bets 9",2025-01-06 18:52:39.286000+00:00,173618955928600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,9.0,bets,Turn,11
"""MS @ 5qVbrQw2gS"" calls 9",2025-01-06 18:52:41.670000+00:00,173618956167000,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,9.0,calls,Turn,11
"River: Q♥, 5♥, 4♠, 3♣ [Q♦]",2025-01-06 18:52:42.497000+00:00,173618956249700,,,,5.0,,River,11
"""MS @ 5qVbrQw2gS"" checks",2025-01-06 18:52:43.314000+00:00,173618956331400,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,checks,River,11
"""Tony g @ ZLzUxKGvQY"" checks",2025-01-06 18:52:44.798000+00:00,173618956479800,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,checks,River,11
-- ending hand #11 --,2025-01-06 18:52:45.669000+00:00,173618956566903,,,,11.0,end hand,River,11
"""MS @ 5qVbrQw2gS"" shows a 3♠, 2♣.",2025-01-06 18:52:45.669000+00:00,173618956566902,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,3.0,shows,River,11
"""Tony g @ ZLzUxKGvQY"" shows a 5♠, 4♥.",2025-01-06 18:52:45.669000+00:00,173618956566900,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,5.0,shows,River,11
"""Tony g @ ZLzUxKGvQY"" collected 30 from pot with Two Pair, Q's & 5's (combination: Q♥, Q♦, 5♠, 5♥, 4♥)",2025-01-06 18:52:45.669000+00:00,173618956566901,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,30.0,collects,River,11
"""Solstice @ VE6CjkevP7"" shows a 3♥.",2025-01-06 18:52:47.516000+00:00,173618956751600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,3.0,shows,River,11
"""Solstice @ VE6CjkevP7"" shows a 2♦.",2025-01-06 18:52:47.956000+00:00,173618956795600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,2.0,shows,River,11
"""AJB @ G5tNeuz87W"" posts a big blind of 5",2025-01-06 18:52:49.385000+00:00,173618956938508,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,5.0,posts,Preflop,12
"-- starting hand #12 (id: 5grbuiwwa3s6)  (No Limit Texas Hold'em) (dealer: ""Solstice @ VE6CjkevP7"") --",2025-01-06 18:52:49.385000+00:00,173618956938500,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,12.0,new hand,Preflop,12
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (469) | #2 ""AndrewE8 @ ychRcKVV_K"" (513) | #3 ""Tony g @ ZLzUxKGvQY"" (732) | #4 ""Solstice @ VE6CjkevP7"" (457) | #9 ""MS @ 5qVbrQw2gS"" (829)",2025-01-06 18:52:49.385000+00:00,173618956938501,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,12
"""MS @ 5qVbrQw2gS"" posts a small blind of 2",2025-01-06 18:52:49.385000+00:00,173618956938507,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,2.0,posts,Preflop,12
"""AndrewE8 @ ychRcKVV_K"" raises to 15",2025-01-06 18:52:53.055000+00:00,173618957305500,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,15.0,raises,Preflop,12
"""Tony g @ ZLzUxKGvQY"" calls 15",2025-01-06 18:53:03.016000+00:00,173618958301600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,15.0,calls,Preflop,12
"""Solstice @ VE6CjkevP7"" calls 15",2025-01-06 18:53:07.034000+00:00,173618958703400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,15.0,calls,Preflop,12
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 18:53:09.054000+00:00,173618958905400,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,12
"""AJB @ G5tNeuz87W"" folds",2025-01-06 18:53:09.999000+00:00,173618958999900,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,,folds,Preflop,12
"Flop:  [9♦, Q♦, 3♥]",2025-01-06 18:53:10.836000+00:00,173618959083600,,,,9.0,,Flop,12
"""AndrewE8 @ ychRcKVV_K"" checks",2025-01-06 18:53:18.118000+00:00,173618959811800,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,checks,Flop,12
"""Tony g @ ZLzUxKGvQY"" bets 52",2025-01-06 18:53:27.142000+00:00,173618960714200,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,52.0,bets,Flop,12
"""Solstice @ VE6CjkevP7"" calls 52",2025-01-06 18:53:38.564000+00:00,173618961856400,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,52.0,calls,Flop,12
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:53:40.717000+00:00,173618962071700,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Flop,12
"Turn: 9♦, Q♦, 3♥ [2♦]",2025-01-06 18:53:41.545000+00:00,173618962154500,,,,9.0,,Turn,12
"""Tony g @ ZLzUxKGvQY"" bets 117",2025-01-06 18:53:53.086000+00:00,173618963308600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,117.0,bets,Turn,12
"""Solstice @ VE6CjkevP7"" calls 117",2025-01-06 18:54:03.792000+00:00,173618964379200,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,117.0,calls,Turn,12
"River: 9♦, Q♦, 3♥, 2♦ [5♣]",2025-01-06 18:54:04.618000+00:00,173618964461800,,,,9.0,,River,12
"""Tony g @ ZLzUxKGvQY"" bets 195",2025-01-06 18:54:16.147000+00:00,173618965614700,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,195.0,bets,River,12
"The player ""ADURRRR @ cUjvHJzz-e"" requested a seat.",2025-01-06 18:54:33.630000+00:00,173618967363000,ADURRRR @ cUjvHJzz-e,ADURRRR,cUjvHJzz-e,,,River,12
"""Solstice @ VE6CjkevP7"" calls 195",2025-01-06 18:54:40.616000+00:00,173618968061600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,195.0,calls,River,12
"""Solstice @ VE6CjkevP7"" shows a K♦, Q♥.",2025-01-06 18:54:41.471000+00:00,173618968147100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,shows,River,12
"""Solstice @ VE6CjkevP7"" collected 780 from pot with Pair, Q's (combination: Q♥, Q♦, K♦, 9♦, 5♣)",2025-01-06 18:54:41.471000+00:00,173618968147101,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,780.0,collects,River,12
"""Tony g @ ZLzUxKGvQY"" shows a 2♠, 7♠.",2025-01-06 18:54:41.471000+00:00,173618968147102,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,2.0,shows,River,12
-- ending hand #12 --,2025-01-06 18:54:41.471000+00:00,173618968147103,,,,12.0,end hand,River,12
"""AndrewE8 @ ychRcKVV_K"" posts a big blind of 5",2025-01-06 18:54:44.495000+00:00,173618968449508,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,5.0,posts,Preflop,13
"""AJB @ G5tNeuz87W"" posts a small blind of 2",2025-01-06 18:54:44.495000+00:00,173618968449507,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,2.0,posts,Preflop,13
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (464) | #2 ""AndrewE8 @ ychRcKVV_K"" (498) | #3 ""Tony g @ ZLzUxKGvQY"" (353) | #4 ""Solstice @ VE6CjkevP7"" (858) | #9 ""MS @ 5qVbrQw2gS"" (827)",2025-01-06 18:54:44.495000+00:00,173618968449501,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,13
"-- starting hand #13 (id: lpxyhzkri8cd)  (No Limit Texas Hold'em) (dealer: ""MS @ 5qVbrQw2gS"") --",2025-01-06 18:54:44.495000+00:00,173618968449500,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,13.0,new hand,Preflop,13
"""Tony g @ ZLzUxKGvQY"" calls 5",2025-01-06 18:54:46.017000+00:00,173618968601700,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,5.0,calls,Preflop,13
"""Solstice @ VE6CjkevP7"" raises to 15",2025-01-06 18:54:57.510000+00:00,173618969751000,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,15.0,raises,Preflop,13
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 18:55:06.659000+00:00,173618970665900,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,13
"""AJB @ G5tNeuz87W"" folds",2025-01-06 18:55:07.620000+00:00,173618970762000,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,,folds,Preflop,13
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:55:08.476000+00:00,173618970847600,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Preflop,13
"""Tony g @ ZLzUxKGvQY"" calls 15",2025-01-06 18:55:10.383000+00:00,173618971038300,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,15.0,calls,Preflop,13
"Flop:  [4♥, Q♠, 6♥]",2025-01-06 18:55:11.244000+00:00,173618971124400,,,,4.0,,Flop,13
"""Tony g @ ZLzUxKGvQY"" checks",2025-01-06 18:55:12.666000+00:00,173618971266600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,checks,Flop,13
"The admin approved the player ""ADURRRR @ cUjvHJzz-e"" participation with a stack of 500.",2025-01-06 18:55:17.519000+00:00,173618971751900,ADURRRR @ cUjvHJzz-e,ADURRRR,cUjvHJzz-e,500.0,joins,Flop,13
"""Solstice @ VE6CjkevP7"" bets 18",2025-01-06 18:55:32.321000+00:00,173618973232100,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,18.0,bets,Flop,13
"""Tony g @ ZLzUxKGvQY"" folds",2025-01-06 18:55:33.950000+00:00,173618973395000,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,folds,Flop,13
-- ending hand #13 --,2025-01-06 18:55:34.796000+00:00,173618973479602,,,,13.0,end hand,Flop,13
"""Solstice @ VE6CjkevP7"" collected 37 from pot",2025-01-06 18:55:34.796000+00:00,173618973479601,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,37.0,collects,Flop,13
"Uncalled bet of 18 returned to ""Solstice @ VE6CjkevP7""",2025-01-06 18:55:34.796000+00:00,173618973479600,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,18.0,return,Flop,13
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (462) | #2 ""AndrewE8 @ ychRcKVV_K"" (493) | #3 ""Tony g @ ZLzUxKGvQY"" (338) | #4 ""Solstice @ VE6CjkevP7"" (880) | #9 ""MS @ 5qVbrQw2gS"" (827) | #10 ""ADURRRR @ cUjvHJzz-e"" (500)",2025-01-06 18:55:37.794000+00:00,173618973779402,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,14
"""Tony g @ ZLzUxKGvQY"" posts a big blind of 5",2025-01-06 18:55:37.794000+00:00,173618973779410,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,5.0,posts,Preflop,14
"""AndrewE8 @ ychRcKVV_K"" posts a small blind of 2",2025-01-06 18:55:37.794000+00:00,173618973779409,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,2.0,posts,Preflop,14
"-- starting hand #14 (id: wxbut4ohuahz)  (No Limit Texas Hold'em) (dealer: ""AJB @ G5tNeuz87W"") --",2025-01-06 18:55:37.794000+00:00,173618973779401,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,14.0,new hand,Preflop,14
"The player ""ADURRRR @ cUjvHJzz-e"" joined the game with a stack of 500.",2025-01-06 18:55:37.794000+00:00,173618973779400,ADURRRR @ cUjvHJzz-e,ADURRRR,cUjvHJzz-e,500.0,,Flop,13
"""Solstice @ VE6CjkevP7"" folds",2025-01-06 18:55:38.975000+00:00,173618973897500,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,,folds,Preflop,14
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 18:55:46.694000+00:00,173618974669400,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,14
"""ADURRRR @ cUjvHJzz-e"" folds",2025-01-06 18:55:47.698000+00:00,173618974769800,ADURRRR @ cUjvHJzz-e,ADURRRR,cUjvHJzz-e,,folds,Preflop,14
"""AJB @ G5tNeuz87W"" raises to 15",2025-01-06 18:55:51.882000+00:00,173618975188200,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,15.0,raises,Preflop,14
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:55:53.321000+00:00,173618975332100,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Preflop,14
"""Tony g @ ZLzUxKGvQY"" calls 15",2025-01-06 18:55:55.391000+00:00,173618975539100,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,15.0,calls,Preflop,14
"Flop:  [8♦, 4♠, 8♣]",2025-01-06 18:55:56.245000+00:00,173618975624500,,,,8.0,,Flop,14
"""Tony g @ ZLzUxKGvQY"" checks",2025-01-06 18:55:58.551000+00:00,173618975855100,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,checks,Flop,14
"""AJB @ G5tNeuz87W"" checks",2025-01-06 18:56:00.984000+00:00,173618976098400,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,,checks,Flop,14
"Turn: 8♦, 4♠, 8♣ [3♦]",2025-01-06 18:56:01.849000+00:00,173618976184900,,,,8.0,,Turn,14
"""Tony g @ ZLzUxKGvQY"" bets 24",2025-01-06 18:56:06.676000+00:00,173618976667600,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,24.0,bets,Turn,14
"""AJB @ G5tNeuz87W"" calls 24",2025-01-06 18:56:09.647000+00:00,173618976964700,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,24.0,calls,Turn,14
"River: 8♦, 4♠, 8♣, 3♦ [10♣]",2025-01-06 18:56:10.471000+00:00,173618977047100,,,,8.0,,River,14
"""Tony g @ ZLzUxKGvQY"" bets 40",2025-01-06 18:56:16.322000+00:00,173618977632200,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,40.0,bets,River,14
"""AJB @ G5tNeuz87W"" calls 40",2025-01-06 18:56:25.131000+00:00,173618978513100,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,40.0,calls,River,14
-- ending hand #14 --,2025-01-06 18:56:25.945000+00:00,173618978594503,,,,14.0,end hand,River,14
"""AJB @ G5tNeuz87W"" collected 160 from pot with Two Pair, 10's & 8's (combination: 10♦, 10♣, 8♦, 8♣, A♦)",2025-01-06 18:56:25.945000+00:00,173618978594501,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,160.0,collects,River,14
"""Tony g @ ZLzUxKGvQY"" shows a A♥, 2♦.",2025-01-06 18:56:25.945000+00:00,173618978594502,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,2.0,shows,River,14
"""AJB @ G5tNeuz87W"" shows a A♦, 10♦.",2025-01-06 18:56:25.945000+00:00,173618978594500,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,10.0,shows,River,14
"-- starting hand #15 (id: ukyas2qgmlpm)  (No Limit Texas Hold'em) (dealer: ""AndrewE8 @ ychRcKVV_K"") --",2025-01-06 18:56:28.955000+00:00,173618978895500,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,15.0,new hand,Preflop,15
"Player stacks: #1 ""AJB @ G5tNeuz87W"" (543) | #2 ""AndrewE8 @ ychRcKVV_K"" (491) | #3 ""Tony g @ ZLzUxKGvQY"" (259) | #4 ""Solstice @ VE6CjkevP7"" (880) | #9 ""MS @ 5qVbrQw2gS"" (827) | #10 ""ADURRRR @ cUjvHJzz-e"" (500)",2025-01-06 18:56:28.955000+00:00,173618978895501,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,1.0,stacks,Preflop,15
"""Tony g @ ZLzUxKGvQY"" posts a small blind of 2",2025-01-06 18:56:28.955000+00:00,173618978895508,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,2.0,posts,Preflop,15
"""Solstice @ VE6CjkevP7"" posts a big blind of 5",2025-01-06 18:56:28.955000+00:00,173618978895509,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,5.0,posts,Preflop,15
"""MS @ 5qVbrQw2gS"" folds",2025-01-06 18:56:30.199000+00:00,173618979019900,MS @ 5qVbrQw2gS,MS,5qVbrQw2gS,,folds,Preflop,15
"""ADURRRR @ cUjvHJzz-e"" folds",2025-01-06 18:56:31.512000+00:00,173618979151200,ADURRRR @ cUjvHJzz-e,ADURRRR,cUjvHJzz-e,,folds,Preflop,15
"""AJB @ G5tNeuz87W"" folds",2025-01-06 18:56:32.500000+00:00,173618979250000,AJB @ G5tNeuz87W,AJB,G5tNeuz87W,,folds,Preflop,15
"""AndrewE8 @ ychRcKVV_K"" folds",2025-01-06 18:56:38.760000+00:00,173618979876000,AndrewE8 @ ychRcKVV_K,AndrewE8,ychRcKVV_K,,folds,Preflop,15
"""Tony g @ ZLzUxKGvQY"" folds",2025-01-06 18:56:40.834000+00:00,173618980083400,Tony g @ ZLzUxKGvQY,g,ZLzUxKGvQY,,folds,Preflop,15
-- ending hand #15 --,2025-01-06 18:56:41.682000+00:00,173618980168202,,,,15.0,end hand,Preflop,15
"""Solstice @ VE6CjkevP7"" collected 4 from pot",2025-01-06 18:56:41.682000+00:00,173618980168201,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,4.0,collects,Preflop,15
"Uncalled bet of 3 returned to ""Solstice @ VE6CjkevP7""",2025-01-06 18:56:41.682000+00:00,173618980168200,Solstice @ VE6CjkevP7,Solstice,VE6CjkevP7,3.0,return,Preflop,15
